"id","country","state","city","lat","lng","pop","pop_14","pop_15_64","pop_65","pop_age","pop_density","pop_death_rate"
"Portage, Ohio, US","US","Ohio","Portage",41.16793482,-81.19735782,162466,NA,NA,NA,NA,NA,NA
"Portage, Wisconsin, US","US","Wisconsin","Portage",44.47558711,-89.50152965,70772,NA,NA,NA,NA,NA,NA
"Porter, Indiana, US","US","Indiana","Porter",41.45986947,-87.06848888,170389,NA,NA,NA,NA,NA,NA
"Portsmouth, Virginia, US","US","Virginia","Portsmouth",36.85914825,-76.35971629,94398,NA,NA,NA,NA,NA,NA
"Posey, Indiana, US","US","Indiana","Posey",38.02097333,-87.86480429,25427,NA,NA,NA,NA,NA,NA
"Pottawatomie, Kansas, US","US","Kansas","Pottawatomie",39.37925655,-96.34564657,24383,NA,NA,NA,NA,NA,NA
"Pottawatomie, Oklahoma, US","US","Oklahoma","Pottawatomie",35.20614018,-96.94923008,72592,NA,NA,NA,NA,NA,NA
"Pottawattamie, Iowa, US","US","Iowa","Pottawattamie",41.33640314,-95.53907776,93206,NA,NA,NA,NA,NA,NA
"Potter, Pennsylvania, US","US","Pennsylvania","Potter",41.74471626,-77.89559864,16526,NA,NA,NA,NA,NA,NA
"Potter, South Dakota, US","US","South Dakota","Potter",45.06583079,-99.95498503,2153,NA,NA,NA,NA,NA,NA
"Potter, Texas, US","US","Texas","Potter",35.40133773,-101.893964,117415,NA,NA,NA,NA,NA,NA
"Powder River, Montana, US","US","Montana","Powder River",45.39617714,-105.636738,1682,NA,NA,NA,NA,NA,NA
"Powell, Kentucky, US","US","Kentucky","Powell",37.83218794,-83.82553961,12359,NA,NA,NA,NA,NA,NA
"Powell, Montana, US","US","Montana","Powell",46.85538891,-112.9359164,6890,NA,NA,NA,NA,NA,NA
"Power, Idaho, US","US","Idaho","Power",42.69254894,-112.8395742,7681,NA,NA,NA,NA,NA,NA
"Poweshiek, Iowa, US","US","Iowa","Poweshiek",41.68625425,-92.53155731,18504,NA,NA,NA,NA,NA,NA
"Powhatan, Virginia, US","US","Virginia","Powhatan",37.55016038,-77.91267882,29652,NA,NA,NA,NA,NA,NA
"Prairie, Arkansas, US","US","Arkansas","Prairie",34.83624419,-91.55162157,8062,NA,NA,NA,NA,NA,NA
"Prairie, Montana, US","US","Montana","Prairie",46.86048047,-105.379384,1077,NA,NA,NA,NA,NA,NA
"Pratt, Kansas, US","US","Kansas","Pratt",37.64780729,-98.73922153,9164,NA,NA,NA,NA,NA,NA
"Preble, Ohio, US","US","Ohio","Preble",39.7420247,-84.64787018,40882,NA,NA,NA,NA,NA,NA
"Prentiss, Mississippi, US","US","Mississippi","Prentiss",34.61810501,-88.51986294,25126,NA,NA,NA,NA,NA,NA
"Presidio, Texas, US","US","Texas","Presidio",29.99954402,-104.2408079,6704,NA,NA,NA,NA,NA,NA
"Presque Isle, Michigan, US","US","Michigan","Presque Isle",45.34018577,-83.91498656,12592,NA,NA,NA,NA,NA,NA
"Preston, West Virginia, US","US","West Virginia","Preston",39.46770987,-79.66712803,33432,NA,NA,NA,NA,NA,NA
"Price, Wisconsin, US","US","Wisconsin","Price",45.68051754,-90.3609888,13351,NA,NA,NA,NA,NA,NA
"Prince Edward, Virginia, US","US","Virginia","Prince Edward",37.22554789,-78.43597949,22802,NA,NA,NA,NA,NA,NA
"Prince George's, Maryland, US","US","Maryland","Prince George's",38.83070039,-76.8496441,909327,NA,NA,NA,NA,NA,NA
"Prince George, Virginia, US","US","Virginia","Prince George",37.18497668,-77.22922187,38353,NA,NA,NA,NA,NA,NA
"Prince of Wales-Hyder, Alaska, US","US","Alaska","Prince of Wales-Hyder",55.76261984,-133.0511621,6203,NA,NA,NA,NA,NA,NA
"Prince William, Virginia, US","US","Virginia","Prince William",38.70916224,-77.48713689,470335,NA,NA,NA,NA,NA,NA
"Providence, Rhode Island, US","US","Rhode Island","Providence",41.87064746,-71.57753536,638931,NA,NA,NA,NA,NA,NA
"Prowers, Colorado, US","US","Colorado","Prowers",37.95544985,-102.3926052,12172,NA,NA,NA,NA,NA,NA
"Pueblo, Colorado, US","US","Colorado","Pueblo",38.17359144,-104.5127437,168424,NA,NA,NA,NA,NA,NA
"Puerto Rico, Puerto Rico, US","US","Puerto Rico","Puerto Rico",18.2208,-66.5901,2933408,NA,NA,NA,NA,NA,NA
"Pulaski, Arkansas, US","US","Arkansas","Pulaski",34.77054088,-92.31355101,391911,NA,NA,NA,NA,NA,NA
"Pulaski, Georgia, US","US","Georgia","Pulaski",32.23334561,-83.4754996,11137,NA,NA,NA,NA,NA,NA
"Pulaski, Illinois, US","US","Illinois","Pulaski",37.22631423,-89.13085001,5335,NA,NA,NA,NA,NA,NA
"Pulaski, Indiana, US","US","Indiana","Pulaski",41.04166107,-86.69890683,12353,NA,NA,NA,NA,NA,NA
"Pulaski, Kentucky, US","US","Kentucky","Pulaski",37.10466131,-84.57629079,64979,NA,NA,NA,NA,NA,NA
"Pulaski, Missouri, US","US","Missouri","Pulaski",37.82462075,-92.20783203,52607,NA,NA,NA,NA,NA,NA
"Pulaski, Virginia, US","US","Virginia","Pulaski",37.06474963,-80.71229738,34027,NA,NA,NA,NA,NA,NA
"Pushmataha, Oklahoma, US","US","Oklahoma","Pushmataha",34.41635232,-95.37603505,11096,NA,NA,NA,NA,NA,NA
"Putnam, Florida, US","US","Florida","Putnam",29.60779729,-81.74230285,74521,NA,NA,NA,NA,NA,NA
"Putnam, Georgia, US","US","Georgia","Putnam",33.32056115,-83.37552891,22119,NA,NA,NA,NA,NA,NA
"Putnam, Illinois, US","US","Illinois","Putnam",41.2013541,-89.2869272,5739,NA,NA,NA,NA,NA,NA
"Putnam, Indiana, US","US","Indiana","Putnam",39.66437981,-86.84517605,37576,NA,NA,NA,NA,NA,NA
"Putnam, Missouri, US","US","Missouri","Putnam",40.47942497,-93.02042674,4696,NA,NA,NA,NA,NA,NA
"Putnam, New York, US","US","New York","Putnam",41.42630093,-73.74965532,98320,NA,NA,NA,NA,NA,NA
"Putnam, Ohio, US","US","Ohio","Putnam",41.02094889,-84.1336111,33861,NA,NA,NA,NA,NA,NA
"Putnam, Tennessee, US","US","Tennessee","Putnam",36.14005459,-85.50646123,80245,NA,NA,NA,NA,NA,NA
"Putnam, West Virginia, US","US","West Virginia","Putnam",38.50782345,-81.9082131,56450,NA,NA,NA,NA,NA,NA
"Quay, New Mexico, US","US","New Mexico","Quay",35.10403332,-103.5481727,8253,NA,NA,NA,NA,NA,NA
"Queen Anne's, Maryland, US","US","Maryland","Queen Anne's",39.06198912,-76.03530977,50381,NA,NA,NA,NA,NA,NA
"Queens, New York, US","US","New York","Queens",40.71088124,-73.81684712,2253858,NA,NA,NA,NA,NA,NA
"Quitman, Georgia, US","US","Georgia","Quitman",31.86728114,-85.01773177,2299,NA,NA,NA,NA,NA,NA
"Quitman, Mississippi, US","US","Mississippi","Quitman",34.25157572,-90.28908,6792,NA,NA,NA,NA,NA,NA
"Rabun, Georgia, US","US","Georgia","Rabun",34.88389445,-83.40304637,17137,NA,NA,NA,NA,NA,NA
"Racine, Wisconsin, US","US","Wisconsin","Racine",42.74753117,-88.05941254,196311,NA,NA,NA,NA,NA,NA
"Radford, Virginia, US","US","Virginia","Radford",37.12222899,-80.5602732,18249,NA,NA,NA,NA,NA,NA
"Rains, Texas, US","US","Texas","Rains",32.87109387,-95.79232691,12514,NA,NA,NA,NA,NA,NA
"Raleigh, West Virginia, US","US","West Virginia","Raleigh",37.76936795,-81.2456041,73361,NA,NA,NA,NA,NA,NA
"Ralls, Missouri, US","US","Missouri","Ralls",39.52817427,-91.51838643,10309,NA,NA,NA,NA,NA,NA
"Ramsey, Minnesota, US","US","Minnesota","Ramsey",45.01625271,-93.09872295,550321,NA,NA,NA,NA,NA,NA
"Ramsey, North Dakota, US","US","North Dakota","Ramsey",48.26886249,-98.72223879,11519,NA,NA,NA,NA,NA,NA
"Randall, Texas, US","US","Texas","Randall",34.96585996,-101.8971322,137713,NA,NA,NA,NA,NA,NA
"Randolph, Alabama, US","US","Alabama","Randolph",33.29526734,-85.45708831,22722,NA,NA,NA,NA,NA,NA
"Randolph, Arkansas, US","US","Arkansas","Randolph",36.3415714,-91.02455531,17958,NA,NA,NA,NA,NA,NA
"Randolph, Georgia, US","US","Georgia","Randolph",31.76622818,-84.75732369,6778,NA,NA,NA,NA,NA,NA
"Randolph, Illinois, US","US","Illinois","Randolph",38.05095369,-89.82512254,31782,NA,NA,NA,NA,NA,NA
"Randolph, Indiana, US","US","Indiana","Randolph",40.15734772,-85.01139319,24665,NA,NA,NA,NA,NA,NA
"Randolph, Missouri, US","US","Missouri","Randolph",39.44007257,-92.4971374,24748,NA,NA,NA,NA,NA,NA
"Randolph, North Carolina, US","US","North Carolina","Randolph",35.71015088,-79.80570339,143667,NA,NA,NA,NA,NA,NA
"Randolph, West Virginia, US","US","West Virginia","Randolph",38.769899,-79.87919615,28695,NA,NA,NA,NA,NA,NA
"Rankin, Mississippi, US","US","Mississippi","Rankin",32.26469147,-89.94537876,155271,NA,NA,NA,NA,NA,NA
"Ransom, North Dakota, US","US","North Dakota","Ransom",46.45621782,-97.65742504,5218,NA,NA,NA,NA,NA,NA
"Rapides, Louisiana, US","US","Louisiana","Rapides",31.19778499,-92.52997303,129648,NA,NA,NA,NA,NA,NA
"Rappahannock, Virginia, US","US","Virginia","Rappahannock",38.68295619,-78.15826963,7370,NA,NA,NA,NA,NA,NA
"Ravalli, Montana, US","US","Montana","Ravalli",46.08520862,-114.1189164,43806,NA,NA,NA,NA,NA,NA
"Rawlins, Kansas, US","US","Kansas","Rawlins",39.78525843,-101.0761617,2530,NA,NA,NA,NA,NA,NA
"Ray, Missouri, US","US","Missouri","Ray",39.3537468,-93.98905745,23018,NA,NA,NA,NA,NA,NA
"Reagan, Texas, US","US","Texas","Reagan",31.36607041,-101.5232659,3849,NA,NA,NA,NA,NA,NA
"Real, Texas, US","US","Texas","Real",29.83321503,-99.82018052,3452,NA,NA,NA,NA,NA,NA
"Red Lake, Minnesota, US","US","Minnesota","Red Lake",47.87197525,-96.09561104,4055,NA,NA,NA,NA,NA,NA
"Red River, Louisiana, US","US","Louisiana","Red River",32.09530039,-93.34213308,8442,NA,NA,NA,NA,NA,NA
"Red River, Texas, US","US","Texas","Red River",33.61886692,-95.04841765,12023,NA,NA,NA,NA,NA,NA
"Red Willow, Nebraska, US","US","Nebraska","Red Willow",40.1755688,-100.476998,10724,NA,NA,NA,NA,NA,NA
"Redwood, Minnesota, US","US","Minnesota","Redwood",44.40555844,-95.25207021,15170,NA,NA,NA,NA,NA,NA
"Reeves, Texas, US","US","Texas","Reeves",31.32323325,-103.6903896,15976,NA,NA,NA,NA,NA,NA
"Refugio, Texas, US","US","Texas","Refugio",28.3238976,-97.15766311,6948,NA,NA,NA,NA,NA,NA
"Reno, Kansas, US","US","Kansas","Reno",37.95230263,-98.08607292,61998,NA,NA,NA,NA,NA,NA
"Rensselaer, New York, US","US","New York","Rensselaer",42.71348136,-73.51089874,158714,NA,NA,NA,NA,NA,NA
"Renville, Minnesota, US","US","Minnesota","Renville",44.72836381,-94.94553734,14548,NA,NA,NA,NA,NA,NA
"Renville, North Dakota, US","US","North Dakota","Renville",48.71982533,-101.6603912,2327,NA,NA,NA,NA,NA,NA
"Republic, Kansas, US","US","Kansas","Republic",39.82799632,-97.65036709,4636,NA,NA,NA,NA,NA,NA
"Reynolds, Missouri, US","US","Missouri","Reynolds",37.36085952,-90.97009925,6270,NA,NA,NA,NA,NA,NA
"Rhea, Tennessee, US","US","Tennessee","Rhea",35.60536161,-84.93076643,33167,NA,NA,NA,NA,NA,NA
"Rice, Kansas, US","US","Kansas","Rice",38.34616184,-98.19992118,9537,NA,NA,NA,NA,NA,NA
"Rice, Minnesota, US","US","Minnesota","Rice",44.3543376,-93.29658715,66972,NA,NA,NA,NA,NA,NA
"Rich, Utah, US","US","Utah","Rich",41.63137678,-111.2445105,2483,NA,NA,NA,NA,NA,NA
"Richardson, Nebraska, US","US","Nebraska","Richardson",40.1247415,-95.71755036,7865,NA,NA,NA,NA,NA,NA
"Richland, Illinois, US","US","Illinois","Richland",38.71240969,-88.08475366,15513,NA,NA,NA,NA,NA,NA
"Richland, Louisiana, US","US","Louisiana","Richland",32.41391005,-91.76634876,20122,NA,NA,NA,NA,NA,NA
"Richland, Montana, US","US","Montana","Richland",47.78668011,-104.5610786,10803,NA,NA,NA,NA,NA,NA
"Richland, North Dakota, US","US","North Dakota","Richland",46.26440649,-96.94852979,16177,NA,NA,NA,NA,NA,NA
"Richland, Ohio, US","US","Ohio","Richland",40.77180308,-82.5379961,121154,NA,NA,NA,NA,NA,NA
"Richland, South Carolina, US","US","South Carolina","Richland",34.01791263,-80.90267209,415759,NA,NA,NA,NA,NA,NA
"Richland, Wisconsin, US","US","Wisconsin","Richland",43.3762778,-90.43012729,17252,NA,NA,NA,NA,NA,NA
"Richmond City, Virginia, US","US","Virginia","Richmond City",37.53255773,-77.47966921,230436,NA,NA,NA,NA,NA,NA
"Richmond, Georgia, US","US","Georgia","Richmond",33.35777107,-82.07026432,202518,NA,NA,NA,NA,NA,NA
"Richmond, New York, US","US","New York","Richmond",40.58582155,-74.14808598,476143,NA,NA,NA,NA,NA,NA
"Richmond, North Carolina, US","US","North Carolina","Richmond",35.00417719,-79.74491009,44829,NA,NA,NA,NA,NA,NA
"Richmond, Virginia, US","US","Virginia","Richmond",37.937575,-76.72920628,9023,NA,NA,NA,NA,NA,NA
"Riley, Kansas, US","US","Kansas","Riley",39.28935726,-96.73420026,74232,NA,NA,NA,NA,NA,NA
"Ringgold, Iowa, US","US","Iowa","Ringgold",40.73518949,-94.24368535,4894,NA,NA,NA,NA,NA,NA
"Rio Arriba, New Mexico, US","US","New Mexico","Rio Arriba",36.51072137,-106.6931674,38921,NA,NA,NA,NA,NA,NA
"Rio Blanco, Colorado, US","US","Colorado","Rio Blanco",39.97913541,-108.2179009,6324,NA,NA,NA,NA,NA,NA
"Rio Grande, Colorado, US","US","Colorado","Rio Grande",37.5836865,-106.3847838,11267,NA,NA,NA,NA,NA,NA
"Ripley, Indiana, US","US","Indiana","Ripley",39.10235626,-85.26212744,28324,NA,NA,NA,NA,NA,NA
"Ripley, Missouri, US","US","Missouri","Ripley",36.65460667,-90.85990261,13288,NA,NA,NA,NA,NA,NA
"Ritchie, West Virginia, US","US","West Virginia","Ritchie",39.18094587,-81.06356878,9554,NA,NA,NA,NA,NA,NA
"Riverside, California, US","US","California","Riverside",33.74314981,-115.9933578,2470546,NA,NA,NA,NA,NA,NA
"Roane, Tennessee, US","US","Tennessee","Roane",35.84923189,-84.52458689,53382,NA,NA,NA,NA,NA,NA
"Roane, West Virginia, US","US","West Virginia","Roane",38.71622686,-81.35243568,13688,NA,NA,NA,NA,NA,NA
"Roanoke City, Virginia, US","US","Virginia","Roanoke City",37.27791025,-79.96189766,99143,NA,NA,NA,NA,NA,NA
"Roanoke, Virginia, US","US","Virginia","Roanoke",37.26865804,-80.06396753,94186,NA,NA,NA,NA,NA,NA
"Roberts, South Dakota, US","US","South Dakota","Roberts",45.62975048,-96.94672673,10394,NA,NA,NA,NA,NA,NA
"Roberts, Texas, US","US","Texas","Roberts",35.83809685,-100.813175,854,NA,NA,NA,NA,NA,NA
"Robertson, Kentucky, US","US","Kentucky","Robertson",38.51923469,-84.05055616,2108,NA,NA,NA,NA,NA,NA
"Robertson, Tennessee, US","US","Tennessee","Robertson",36.52454807,-86.87346725,71813,NA,NA,NA,NA,NA,NA
"Robertson, Texas, US","US","Texas","Robertson",31.02539637,-96.51272246,17074,NA,NA,NA,NA,NA,NA
"Robeson, North Carolina, US","US","North Carolina","Robeson",34.64244496,-79.1025053,130625,NA,NA,NA,NA,NA,NA
"Rock Island, Illinois, US","US","Illinois","Rock Island",41.46613806,-90.57042164,141879,NA,NA,NA,NA,NA,NA
"Rock, Minnesota, US","US","Minnesota","Rock",43.67482683,-96.25296832,9315,NA,NA,NA,NA,NA,NA
"Rock, Nebraska, US","US","Nebraska","Rock",42.42252217,-99.44832069,1357,NA,NA,NA,NA,NA,NA
"Rock, Wisconsin, US","US","Wisconsin","Rock",42.67151616,-89.071479,163354,NA,NA,NA,NA,NA,NA
"Rockbridge, Virginia, US","US","Virginia","Rockbridge",37.81204314,-79.44605905,22573,NA,NA,NA,NA,NA,NA
"Rockcastle, Kentucky, US","US","Kentucky","Rockcastle",37.36642393,-84.31176452,16695,NA,NA,NA,NA,NA,NA
"Rockdale, Georgia, US","US","Georgia","Rockdale",33.65145002,-84.02202167,90896,NA,NA,NA,NA,NA,NA
"Rockingham, New Hampshire, US","US","New Hampshire","Rockingham",42.98499744,-71.12883377,309769,NA,NA,NA,NA,NA,NA
"Rockingham, North Carolina, US","US","North Carolina","Rockingham",36.39593137,-79.77504841,91010,NA,NA,NA,NA,NA,NA
"Rockingham, Virginia, US","US","Virginia","Rockingham",38.51006137,-78.87260325,81948,NA,NA,NA,NA,NA,NA
"Rockland, New York, US","US","New York","Rockland",41.15027894,-74.02560498,325789,NA,NA,NA,NA,NA,NA
"Rockwall, Texas, US","US","Texas","Rockwall",32.89779518,-96.40771592,104915,NA,NA,NA,NA,NA,NA
"Roger Mills, Oklahoma, US","US","Oklahoma","Roger Mills",35.68711719,-99.69666167,3583,NA,NA,NA,NA,NA,NA
"Rogers, Oklahoma, US","US","Oklahoma","Rogers",36.37004357,-95.60406759,92459,NA,NA,NA,NA,NA,NA
"Rolette, North Dakota, US","US","North Dakota","Rolette",48.77245354,-99.84097493,14176,NA,NA,NA,NA,NA,NA
"Rooks, Kansas, US","US","Kansas","Rooks",39.35022773,-99.32484567,4920,NA,NA,NA,NA,NA,NA
"Roosevelt, Montana, US","US","Montana","Roosevelt",48.29607488,-105.0079268,11004,NA,NA,NA,NA,NA,NA
"Roosevelt, New Mexico, US","US","New Mexico","Roosevelt",34.02097406,-103.4799493,18500,NA,NA,NA,NA,NA,NA
"Roscommon, Michigan, US","US","Michigan","Roscommon",44.33473082,-84.61067651,24019,NA,NA,NA,NA,NA,NA
"Roseau, Minnesota, US","US","Minnesota","Roseau",48.77501878,-95.81079919,15165,NA,NA,NA,NA,NA,NA
"Rosebud, Montana, US","US","Montana","Rosebud",46.23397237,-106.729288,8937,NA,NA,NA,NA,NA,NA
"Ross, Ohio, US","US","Ohio","Ross",39.33705391,-83.06000914,76666,NA,NA,NA,NA,NA,NA
"Routt, Colorado, US","US","Colorado","Routt",40.48596505,-106.9905548,25638,NA,NA,NA,NA,NA,NA
"Rowan, Kentucky, US","US","Kentucky","Rowan",38.19484205,-83.42088935,24460,NA,NA,NA,NA,NA,NA
"Rowan, North Carolina, US","US","North Carolina","Rowan",35.64003916,-80.52446628,142088,NA,NA,NA,NA,NA,NA
"Runnels, Texas, US","US","Texas","Runnels",31.8314342,-99.97616148,10264,NA,NA,NA,NA,NA,NA
"Rush, Indiana, US","US","Indiana","Rush",39.62002287,-85.4655599,16581,NA,NA,NA,NA,NA,NA
"Rush, Kansas, US","US","Kansas","Rush",38.52275276,-99.30863983,3036,NA,NA,NA,NA,NA,NA
"Rusk, Texas, US","US","Texas","Rusk",32.10773545,-94.76176432,54406,NA,NA,NA,NA,NA,NA
"Rusk, Wisconsin, US","US","Wisconsin","Rusk",45.47498854,-91.1333012,14178,NA,NA,NA,NA,NA,NA
"Russell, Alabama, US","US","Alabama","Russell",32.28725256,-85.18415324,57961,NA,NA,NA,NA,NA,NA
"Russell, Kansas, US","US","Kansas","Russell",38.91462787,-98.76254297,6856,NA,NA,NA,NA,NA,NA
"Russell, Kentucky, US","US","Kentucky","Russell",36.99308373,-85.06070117,17923,NA,NA,NA,NA,NA,NA
"Russell, Virginia, US","US","Virginia","Russell",36.9302832,-82.10095486,26586,NA,NA,NA,NA,NA,NA
"Rutherford, North Carolina, US","US","North Carolina","Rutherford",35.40114178,-81.92112099,67029,NA,NA,NA,NA,NA,NA
"Rutherford, Tennessee, US","US","Tennessee","Rutherford",35.84591405,-86.4107263,332285,NA,NA,NA,NA,NA,NA
"Rutland, Vermont, US","US","Vermont","Rutland",43.57723578,-73.03741676,58191,NA,NA,NA,NA,NA,NA
"Sabine, Louisiana, US","US","Louisiana","Sabine",31.56388699,-93.55433981,23884,NA,NA,NA,NA,NA,NA
"Sabine, Texas, US","US","Texas","Sabine",31.34318809,-93.85440451,10542,NA,NA,NA,NA,NA,NA
"Sac, Iowa, US","US","Iowa","Sac",42.38624071,-95.10547892,9721,NA,NA,NA,NA,NA,NA
"Sacramento, California, US","US","California","Sacramento",38.45106826,-121.3425374,1552058,NA,NA,NA,NA,NA,NA
"Sagadahoc, Maine, US","US","Maine","Sagadahoc",43.95415864,-69.85074999,35856,NA,NA,NA,NA,NA,NA
"Saginaw, Michigan, US","US","Michigan","Saginaw",43.33433923,-84.0513121,190539,NA,NA,NA,NA,NA,NA
"Saguache, Colorado, US","US","Colorado","Saguache",38.08054629,-106.282466,6824,NA,NA,NA,NA,NA,NA
"Salem, New Jersey, US","US","New Jersey","Salem",39.58719656,-75.3469663,62385,NA,NA,NA,NA,NA,NA
"Salem, Virginia, US","US","Virginia","Salem",37.2836193,-80.06219455,25301,NA,NA,NA,NA,NA,NA
"Saline, Arkansas, US","US","Arkansas","Saline",34.64916145,-92.67583224,122437,NA,NA,NA,NA,NA,NA
"Saline, Illinois, US","US","Illinois","Saline",37.75332999,-88.54119706,23491,NA,NA,NA,NA,NA,NA
"Saline, Kansas, US","US","Kansas","Saline",38.78369175,-97.65185177,54224,NA,NA,NA,NA,NA,NA
"Saline, Missouri, US","US","Missouri","Saline",39.13734288,-93.20259964,22761,NA,NA,NA,NA,NA,NA
"Saline, Nebraska, US","US","Nebraska","Saline",40.52418865,-97.14085859,14224,NA,NA,NA,NA,NA,NA
"Salt Lake, Utah, US","US","Utah","Salt Lake",40.66616532,-111.9216011,1160437,NA,NA,NA,NA,NA,NA
"Saluda, South Carolina, US","US","South Carolina","Saluda",34.00795823,-81.72713237,20473,NA,NA,NA,NA,NA,NA
"Sampson, North Carolina, US","US","North Carolina","Sampson",34.98820368,-78.36914061,63531,NA,NA,NA,NA,NA,NA
"San Augustine, Texas, US","US","Texas","San Augustine",31.39457611,-94.17000399,8237,NA,NA,NA,NA,NA,NA
"San Benito, California, US","US","California","San Benito",36.60308176,-121.069975,62808,NA,NA,NA,NA,NA,NA
"San Bernardino, California, US","US","California","San Bernardino",34.84060306,-116.1774685,2180085,NA,NA,NA,NA,NA,NA
"San Diego, California, US","US","California","San Diego",33.03484597,-116.7365326,3338330,NA,NA,NA,NA,NA,NA
"San Francisco, California, US","US","California","San Francisco",37.75215114,-122.4385672,881549,NA,NA,NA,NA,NA,NA
"San Jacinto, Texas, US","US","Texas","San Jacinto",30.57933681,-95.16260304,28859,NA,NA,NA,NA,NA,NA
"San Joaquin, California, US","US","California","San Joaquin",37.93433732,-121.2730061,762148,NA,NA,NA,NA,NA,NA
"San Juan, Colorado, US","US","Colorado","San Juan",37.76248981,-107.6763289,728,NA,NA,NA,NA,NA,NA
"San Juan, New Mexico, US","US","New Mexico","San Juan",36.50838318,-108.320437,123958,NA,NA,NA,NA,NA,NA
"San Juan, Utah, US","US","Utah","San Juan",37.62762978,-109.8033714,15308,NA,NA,NA,NA,NA,NA
"San Juan, Washington, US","US","Washington","San Juan",48.60182783,-122.96745,17582,NA,NA,NA,NA,NA,NA
"San Luis Obispo, California, US","US","California","San Luis Obispo",35.38822029,-120.4039028,283111,NA,NA,NA,NA,NA,NA
"San Mateo, California, US","US","California","San Mateo",37.4228808,-122.3275546,766573,NA,NA,NA,NA,NA,NA
"San Miguel, Colorado, US","US","Colorado","San Miguel",38.00450883,-108.4020725,8179,NA,NA,NA,NA,NA,NA
"San Miguel, New Mexico, US","US","New Mexico","San Miguel",35.48014807,-104.8163562,27277,NA,NA,NA,NA,NA,NA
"San Patricio, Texas, US","US","Texas","San Patricio",28.00880118,-97.51763891,66730,NA,NA,NA,NA,NA,NA
"San Saba, Texas, US","US","Texas","San Saba",31.1577796,-98.81758731,6055,NA,NA,NA,NA,NA,NA
"Sanborn, South Dakota, US","US","South Dakota","Sanborn",44.02351092,-98.0909816,2344,NA,NA,NA,NA,NA,NA
"Sanders, Montana, US","US","Montana","Sanders",47.67657534,-115.1329916,12113,NA,NA,NA,NA,NA,NA
"Sandoval, New Mexico, US","US","New Mexico","Sandoval",35.68862401,-106.8687803,146748,NA,NA,NA,NA,NA,NA
"Sandusky, Ohio, US","US","Ohio","Sandusky",41.35624126,-83.137872,58518,NA,NA,NA,NA,NA,NA
"Sangamon, Illinois, US","US","Illinois","Sangamon",39.75836914,-89.65872023,194672,NA,NA,NA,NA,NA,NA
"Sanilac, Michigan, US","US","Michigan","Sanilac",43.42406072,-82.82055898,41170,NA,NA,NA,NA,NA,NA
"Sanpete, Utah, US","US","Utah","Sanpete",39.37231946,-111.5758676,30939,NA,NA,NA,NA,NA,NA
"Santa Barbara, California, US","US","California","Santa Barbara",34.65329488,-120.0188492,446499,NA,NA,NA,NA,NA,NA
"Santa Clara, California, US","US","California","Santa Clara",37.23104908,-121.6970462,1927852,NA,NA,NA,NA,NA,NA
"Santa Cruz, Arizona, US","US","Arizona","Santa Cruz",31.52508998,-110.8479088,46498,NA,NA,NA,NA,NA,NA
"Santa Cruz, California, US","US","California","Santa Cruz",37.05580291,-122.0066524,273213,NA,NA,NA,NA,NA,NA
"Santa Fe, New Mexico, US","US","New Mexico","Santa Fe",35.50708973,-105.9774716,150358,NA,NA,NA,NA,NA,NA
"Santa Rosa, Florida, US","US","Florida","Santa Rosa",30.6934145,-87.02458128,184313,NA,NA,NA,NA,NA,NA
"Sarasota, Florida, US","US","Florida","Sarasota",27.18546175,-82.33174248,433742,NA,NA,NA,NA,NA,NA
"Saratoga, New York, US","US","New York","Saratoga",43.10904162,-73.86653895,229863,NA,NA,NA,NA,NA,NA
"Sargent, North Dakota, US","US","North Dakota","Sargent",46.10830372,-97.63217159,3898,NA,NA,NA,NA,NA,NA
"Sarpy, Nebraska, US","US","Nebraska","Sarpy",41.11314181,-96.11156432,187196,NA,NA,NA,NA,NA,NA
"Sauk, Wisconsin, US","US","Wisconsin","Sauk",43.42574087,-89.94966132,64442,NA,NA,NA,NA,NA,NA
"Saunders, Nebraska, US","US","Nebraska","Saunders",41.2278103,-96.63773905,21578,NA,NA,NA,NA,NA,NA
"Sawyer, Wisconsin, US","US","Wisconsin","Sawyer",45.87931905,-91.14504927,16558,NA,NA,NA,NA,NA,NA
"Schenectady, New York, US","US","New York","Schenectady",42.81668777,-74.05278291,155299,NA,NA,NA,NA,NA,NA
"Schleicher, Texas, US","US","Texas","Schleicher",30.89740592,-100.5384842,2793,NA,NA,NA,NA,NA,NA
"Schley, Georgia, US","US","Georgia","Schley",32.2654021,-84.31258912,5257,NA,NA,NA,NA,NA,NA
"Schoharie, New York, US","US","New York","Schoharie",42.58831742,-74.4433903,30999,NA,NA,NA,NA,NA,NA
"Schoolcraft, Michigan, US","US","Michigan","Schoolcraft",46.19235734,-86.19972234,8094,NA,NA,NA,NA,NA,NA
"Schuyler, Illinois, US","US","Illinois","Schuyler",40.1571798,-90.61114163,6768,NA,NA,NA,NA,NA,NA
"Schuyler, Missouri, US","US","Missouri","Schuyler",40.46921489,-92.52311943,4660,NA,NA,NA,NA,NA,NA
"Schuyler, New York, US","US","New York","Schuyler",42.39184015,-76.8773299,17807,NA,NA,NA,NA,NA,NA
"Schuylkill, Pennsylvania, US","US","Pennsylvania","Schuylkill",40.70497338,-76.2150785,141359,NA,NA,NA,NA,NA,NA
"Scioto, Ohio, US","US","Ohio","Scioto",38.80270163,-82.98907345,75314,NA,NA,NA,NA,NA,NA
